第1集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E01.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HR-HDTV.AC3.1024X576.x264.mkv|517208440|5f63811dae697a17e1a38b4a2a128893|h=aqbeyfqkxrwtbxxdc6gvgrpt6nwx7gki|/
第16集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E16.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|509674148|2734cfe9a499935491d70cea347054b2|h=aflca63nqy4heolh3bfhxcnhkarlusot|/
第17集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E17.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|512317091|ec4de389bc2b58fed878ba5ebae00288|h=wt6oqkxjirqon6lhyzvuui4qbiabbbdc|/
第18集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E18.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|509244634|6554ad0b3c8e44ab0a85af1c983690b4|h=bx3wo2tffrgwk3lrokowyckaxysa5r4u|/
第19集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E19.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|509544345|6efc88284777d7ad3d71ece286ae9786|h=3otodzinfophb4vatktthntexn76g4jz|/
第20集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E20.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HR-HDTV.AC3.1024X576.x264.mkv|508635176|46b291b961a5ed1a814e8b40d39033b5|h=vlz4c5cxiqswd2ptb2ylzjcb6gawa64v|/
第21集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E21.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|509376789|ebb366312e16d1d74cba11ee13259a50|h=kaxeec4sdgebyqzbzf6penufjfqf3ynh|/
第22集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E22.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|508794584|24b76d8af3dd0da7adde8ede8db97094|h=khy34iu4mw6sa7gcvq3qstbennekudue|/
第23集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E23.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.V2.mkv|520910083|cc2865fe0d71b0459678ab295bce7f09|h=jig2442mjirkflzbtasnsmcu4r5jqm7i|/
第24集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E24.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|508728986|742c38912854019edb87dc3898fe1fd1|h=qte6ppurvu3jaeicwsz4qrtx6cauqgxs|/
第25集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E25.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|510028490|e1ccca640198f89c34e3a49dc9671bad|h=e4qjik44ymnhypoqxuhykl6j5gafwbzo|/
第26集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E26.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|511223925|50b39d8374cfaac71099656d4a8e508b|h=ltxbqgwaj6pbsnbiocbesifguoua5tjp|/
第27集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E27.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|509029029|98864e362f89f3c588070d7a5491ab83|h=fx6sr3qy4oaukovpnpwcr6maetat2qnz|/
第28集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E28.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.v2.mkv|509096884|7d4e271ad3d92695aca57e5c3d8b6833|h=cjzvk736yanztpjrevfjdzqa2kartujq|/
第29集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E29.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|521859101|57bb8e47280cfd7cf49531acd2d9b907|h=56jnximfl2vvo2krunfo5u6mcoeknldv|/
第30集.HR-HDTV.第十六季.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E30.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HR-HDTV.AC3.1024X576.x264.mkv|506674244|c23de10ce6c83666e0886fb3c5bfb96b|h=4avbkwirchqlpkaexio4noksm7rjjs6f|/
第31集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E31.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HR-HDTV.AC3.1024X576.x264.mkv|512474746|037b255b74e814f91d5f8b73c8db8137|h=f6yy2flmwzcfqvr6itmketb2useknpka|/
第32集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E32.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|508455388|97804747f9727f7843830048dce5116d|h=blvgvfwqbai7xspcccf5zvnsteh3uf3j|/
第33集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E33.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|507744925|785a29437266afd153a97f5bbd1bfe4b|h=2mxani6q2spocups2hxswsgvpxtwwihx|/
第34集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E34.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|512121604|8b0cac630e138f2c8403af198417bb37|h=mlfvfxzvihlfvzb6ryixwx52thsyjv3u|/
第35集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E35.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|510524581|390b0660e5621fbb1fdf661d27382fd1|h=b7zz5arj6hlnqx7menaoxquytienvl3g|/
第36集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E36.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|506972506|e4ff87605e9286d820c8a29cba8c8296|h=tpoq3d22pcg772x44qbre65ylx4kz3jh|/
第37集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E37.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|507126275|2375c6bad7bb6ea2229b36d86085de3b|h=xpp3qu7faegw5xtcxqpgfklkmfovssaw|/
第38集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E38.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|515296655|cc9b91c66ac7ebe2991cef47ab9dd4fd|h=mwpeucionu2l3z26jd6uot5hld7xesy6|/
第39集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E39.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|512007377|566e494f99c6e370601bedf080d11ad6|h=vohkr2y326cramfeggngkfax4l63kgj7|/
第40集.HR-HDTV.1024.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S16E40.End.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.AC3.1024X576.x264.mkv|750583384|f9d280f20bc2a24921fe5a129dc28645|h=blojirwzjkh47gwx75avj37k3krqfk4o|/
S17E01.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E01.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|433485547|38688bf02fd30ada3b098600e1b0cab7|h=vr6uusfpa5ainaq2cma4ypaj4dgi3fni|/
720P: magnet:?xt=urn:btih:f8cc8736bb507f63c33cfc2e96ae41bfe19e1c84&dn=Big.Brother.US.S17E01.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E02.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E02.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|430559879|238e1b4530da4a3e1279805a467d534d|h=ormjemlk3tic2tfbaa3bm6tscmdt3g2b|/
720P: magnet:?xt=urn:btih:2c4bfd0f21282dac75198a0da205bd5e4cf819d2&dn=Big.Brother.US.S17E02.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E03.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E03.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|419345751|f876e5da51210176de9141d47cae0cf1|h=6qdvxnvmmajuesco4qackay7f4pqrqkx|/
720P: magnet:?xt=urn:btih:d8322f1381c075fb1676cca928e1f2abb5bb9687&dn=Big.Brother.US.S17E03.720p.HDTV.x264-2HD%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710
S17E04.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E04.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|429961044|8c8ccb61b623538de8e8636bf67b95b0|h=ggq5xqwwgvjbaqfrjn734fl7o4o6loe4|/
720P: magnet:?xt=urn:btih:b2d580182961c9804d9c80a024546b0cb1a4d0f8&dn=Big.Brother.US.S17E04.720p.HDTV.x264-2HD%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710
S17E05.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E05.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|433694583|687306978ad106b6b2d96f87d0dda76d|h=q5befvbxjpf4f6sqiuiewfb7ifkgb46i|/
720P: magnet:?xt=urn:btih:b092968c4eca5f4ef295247de2fa9c6855bebc5a&dn=Big.Brother.US.S17E05.720p.HDTV.x264-MiNDTHEGAP%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3
S17E06.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E06.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|439117195|6b1249b1d6a730375299b79914c228d0|h=rw4uarrv3v7kf75mfipb2lmf56aj6bxh|/
720P: magnet:?xt=urn:btih:f3c1655a129dc81c9021e6345f12f968b6812868&dn=Big.Brother.US.S17E06.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710
S17E07.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E07.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|437065021|3eea1bd9d47c3c72d917c2c96db6ae74|h=goj3mys4tfx5bkpaw2wctfczrguxxw34|/
720P: magnet:?xt=urn:btih:a978a1ce366c156b4da984ab71cf63ff4d3e066e&dn=Big.Brother.US.S17E07.720p.HDTV.x264-CBFM%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710
S17E08.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E08.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|425774403|1af19c7e31cece6f539022fe5b0c899c|h=n4ybkwpli6zmsewra67g3tw57pjuak5m|/
720P: magnet:?xt=urn:btih:8a86b4c37c512a1e5fd43d625b77fe04e916a326&dn=Big.Brother.US.S17E08.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710
S17E09.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E09.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|439003058|da13e381edd12426d9a3fab7d91fe54d|h=belq7d3nlzsh3rfyp3le535fpvytnf52|/
720P: magnet:?xt=urn:btih:562542356de31e644c69235be9a398af4c643009&dn=Big.Brother.US.S17E09.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710
S17E10.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E10.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|430714805|5ce7729ce431e5ba171889ea948dde98|h=ic3jkqebvpvzjokw47trwtem5srhoqh5|/
720P: magnet:?xt=urn:btih:f104e051f648a03d1094ad81d069e281cd69a3c1&dn=Big.Brother.US.S17E10.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710
S17E11.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E11.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|425578782|df8f78bffc08783b36caa699c307f2f9|h=bjcsyx47fnkzorpar32s3q6emtpepbwp|/
720P: magnet:?xt=urn:btih:5f1de7c9dc2a9fd357a13cb6ec795da91a0491d1&dn=Big.Brother.US.S17E11.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E12.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E12.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|433704595|5ab4dd08cd56fd0e028b67f6d32184ee|h=4xfzuvpknasc4txrg74nuu55lxen3zoh|/
720P: magnet:?xt=urn:btih:4e17a24598c8f6d9ea62cd5b10b0934c09b92e0e&dn=Big.Brother.US.S17E12.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E13.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E13.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|430447755|bdd2b5aa61fd60a7c69f0f32fd1193ef|h=6arcik6v3yj7v673xicb7g5crwuzvrop|/
720P: magnet:?xt=urn:btih:179d533f4cd5b68d74b4c14b6022a21654ed6fdc&dn=Big.Brother.US.S17E13.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E14.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E14.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|437155835|994906f2d8424164cb7e97306aa25b55|h=5uzbbrcwxt33kkzlqbcdr7yrckdgsjwo|/
720P: magnet:?xt=urn:btih:5a03d91164da7d2e1ecc8372348a9b2407d1af26&dn=Big.Brother.US.S17E14.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E15.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E15.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|433283052|77ea06d78947d70e939a614b3070a7c7|h=povp3qvvgukxf44epdzs2ur2bror3whx|/
720P: magnet:?xt=urn:btih:7f681e5412f54e0b9cefb35442d81c77e15386ba&dn=Big.Brother.US.S17E15.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E16.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E16.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|430795387|7374522e4ae94fd53dd5848d124a65ff|h=eczgtosqrrs6pbxc7lclvnfsbyayk3hd|/
720P: magnet:?xt=urn:btih:266d9df292fa192922dae9636a3e71a03bd4f204&dn=Big.Brother.US.S17E16.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E17.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E17.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|431538237|4b02e599663ba6bac049bc3ce49c1e6a|h=bobpqfhb2afhz54dfxamd3ccnev3j6bq|/
720P: magnet:?xt=urn:btih:56855fe27a34fcfe8e21825ab62568436374b7ce&dn=Big.Brother.US.S17E17.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
S17E18.内置字幕.HDTv.mkv: ed2k://|file|%E8%80%81%E5%A4%A7%E5%93%A5.Big.Brother.US.S17E18.%E4%B8%AD%E6%96%87%E5%AD%97%E5%B9%95.HDTVrip.1024X576.mp4|435111762|3c81402a45dbbaf4088ad7f27c3f1bea|h=jtko5uxomkam5h6hwfk6eixv6ufi4zwh|/
720P: magnet:?xt=urn:btih:c2aed16fe34040222f4c106480af8c6b0107c489&dn=Big.Brother.US.S17E18.720p.HDTV.x264-BAJSKORV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2
